,Unnamed: 0,Code,Movie,Audience,Screen,genres,AgeRate,month,year,four_month,year_cat,Point,마동석,황정민,정만식,박성웅,라미란,송강호,오달수,성동일,조진웅,김희원
321,321,20152371,"당신, 거기 있어줄래요",1168.597,5,판타지,청소년관람가,12,2016,1,31,8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,322,19880070,칠수와 만수,0.321,1,드라마,18세이상관람가,11,1988,4,14,8.63,,,,,,,,,,
323,323,20154661,형,2980.397,1,코미디,청소년관람가,11,2016,4,31,8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,324,20155223,목숨 건 연애,47.805,6,멜로/로맨스,청소년관람가,12,2016,1,31,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,325,20153741,미씽: 사라진 여자,1153.109,1,미스터리,청소년관람가,11,2016,4,31,8.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,326,19820019,만추,849.3710000000003,1,멜로/로맨스,청소년관람가,2,2011,1,26,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,326,19820019,만추,849.3710000000003,1,멜로/로맨스,청소년관람가,2,2011,1,26,7.41,,,,,,,,,,
328,326,19820019,만추,849.3710000000003,1,멜로/로맨스,청소년관람가,2,2011,1,26,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,326,19820019,만추,849.3710000000003,1,멜로/로맨스,청소년관람가,2,2011,1,26,8.91,,,,,,,,,,
330,343,20112212,만추,1.239,1,드라마,18세이상관람가,2,1982,1,10,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,343,20112212,만추,1.239,1,드라마,18세이상관람가,2,1982,1,10,7.41,,,,,,,,,,
332,343,20112212,만추,1.239,1,드라마,18세이상관람가,2,1982,1,10,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,343,20112212,만추,1.239,1,드라마,18세이상관람가,2,1982,1,10,8.91,,,,,,,,,,
334,327,20154905,가려진 시간,510.728,5,드라마,청소년관람가,11,2016,4,31,8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
335,328,20140704,비밀은 없다,250.829,1,스릴러,18세이상관람가,6,2016,3,31,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,329,20123501,군도: 민란의 시대,4775.811,1,사극,청소년관람가,7,2014,3,29,6.93,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
337,330,20150979,덕혜옹주,5599.229,2,사극,청소년관람가,8,2016,3,31,8.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
338,331,20151022,걷기왕,95.39299999999999,1,드라마,청소년관람가,10,2016,4,31,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,332,20160472,두 남자,59.788000000000004,23,범죄,18세이상관람가,11,2016,4,31,7.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,333,20153444,럭키,6974.991,1,코미디,청소년관람가,10,2016,4,31,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,334,20163521,스플릿,757.863,4,드라마,청소년관람가,11,2016,4,31,9.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,335,20156250,인천상륙작전,7049.5369999999975,1,전쟁,청소년관람가,7,2016,3,31,8.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
343,336,20153443,아수라,2594.028,2,범죄,18세이상관람가,9,2016,4,31,6.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,337,19910067,천국의 계단,0.297,1,드라마,18세이상관람가,2,1992,1,15,8.18,,,,,,,,,,
345,338,20124050,화차,2436.81,1,미스터리,청소년관람가,3,2012,2,27,7.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,339,20163107,아더왕의 전설,0.847,2,공연,전체관람가,11,2016,4,31,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,340,20150564,혼숨,286.147,73,공포(호러),청소년관람가,10,2016,4,31,7.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,341,20150566,극장판 꼬마버스 타요의 에이스 구출작전,134.658,4,애니메이션,전체관람가,1,2016,1,31,8.72,,,,,,,,,,
349,342,20166541,달빛궁궐,152.634,4,애니메이션,전체관람가,9,2016,4,31,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,344,20159646,밀정,7499.738,3,액션,청소년관람가,9,2016,4,31,8.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
351,345,20159648,"고산자, 대동여지도",973.951,1,사극,전체관람가,9,2016,4,31,7.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,346,20162704,극장판 안녕 자두야,280.197,1,애니메이션,전체관람가,5,2016,2,31,7.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,347,20162022,대결,32.278,2,액션,청소년관람가,9,2016,4,31,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,348,20160041,인천상륙작전 : 익스텐디드 에디션(확장판),26.95,2,전쟁,청소년관람가,9,2016,4,31,6.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
355,349,20154910,터널,7120.241,17,드라마,청소년관람가,8,2016,3,31,8.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
356,350,20150968,국가대표 2,709.24,1,드라마,청소년관람가,8,2016,3,31,8.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
357,351,19850074,화녀촌,0.449,1,드라마,18세이상관람가,11,1985,4,11,8.25,,,,,,,,,,
358,352,20161961,나는 증인이다,0.557,2,미스터리,청소년관람가,9,2016,4,31,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,353,20150901,올레,66.127,60,드라마,청소년관람가,8,2016,3,31,8.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,354,20140121,"1789, 바스티유의 연인들",4.386,6,뮤지컬,전체관람가,9,2014,4,29,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,355,20152105,"시발, 놈: 인류의 시작",0.965,7,코미디,청소년관람가,8,2016,3,31,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,356,20159644,봉이 김선달,2049.396,5,사극,청소년관람가,7,2016,3,31,7.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
363,357,20156807,뽀로로 극장판 컴퓨터 왕국 대모험,445.36,1,애니메이션,전체관람가,12,2015,1,30,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,358,20156559,계춘할망,482.259,3,가족,청소년관람가,5,2016,2,31,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
365,359,20050216,형사 Duelist,922.68,1,멜로/로맨스,전체관람가,9,2005,4,23,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,360,20150972,굿바이 싱글,2103.766,129,코미디,청소년관람가,6,2016,3,31,8.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,361,20050239,너는 내 운명,2701.544000000001,1,멜로/로맨스,18세이상관람가,9,2005,4,23,9.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,362,20140194,곡성,6879.769,7,미스터리,청소년관람가,5,2016,2,31,7.61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,363,20158982,트릭,37.76300000000001,5,스릴러,청소년관람가,7,2016,3,31,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,364,20154906,사냥,645.58,27,액션,청소년관람가,6,2016,3,31,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
371,365,19750091,태풍을 일으킨 사나이,0.31,1,멜로/로맨스,청소년관람가,11,1975,4,7,5.0,,,,,,,,,,
372,366,20159645,특별수사: 사형수의 편지,1237.897,138,범죄,청소년관람가,6,2016,3,31,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
373,367,20158483,오빠생각,1069.864,1,드라마,청소년관람가,1,2016,1,31,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,368,19940063,장미의 나날,0.237,1,스릴러,18세이상관람가,4,1994,2,17,8.0,,,,,,,,,,
375,369,20158242,무서운 이야기 3 : 화성에서 온 소녀,96.662,88,공포(호러),청소년관람가,6,2016,3,31,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,370,20162431,극장판 프랭키와 친구들: 생명의 나무,55.56800000000001,15,애니메이션,전체관람가,4,2016,2,31,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,371,20161364,귀향,3586.442,1,드라마,청소년관람가,2,2016,1,31,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,372,20143509,엽기적인 그녀 2,74.581,16,멜로/로맨스,청소년관람가,5,2016,2,31,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,373,20145506,해어화,484.735,3,사극,청소년관람가,4,2016,2,31,8.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
380,374,20159641,위대한 소원,307.332,17,코미디,청소년관람가,4,2016,2,31,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,375,20142621,시간이탈자,1202.05,21,스릴러,청소년관람가,4,2016,2,31,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,376,20152782,"날, 보러와요",1062.288,31,미스터리,18세이상관람가,4,2016,2,31,7.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,377,19860024,겨울나그네,3.449,1,드라마,18세이상관람가,4,1986,2,12,8.55,,,,,,,,,,
384,378,20136068,히말라야,7759.635,1,드라마,청소년관람가,12,2015,1,30,8.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
385,379,20150902,대배우,165.40099999999995,188,코미디,청소년관람가,3,2016,2,31,6.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
386,380,19800068,바람불어 좋은 날,0.905,1,드라마,18세이상관람가,11,1980,4,9,8.47,,,,,,,,,,
387,381,19930013,여자의 일생,0.377,1,멜로/로맨스,18세이상관람가,5,1993,2,16,2.83,,,,,,,,,,
388,382,20145396,널 기다리며,633.2080000000002,48,스릴러,18세이상관람가,3,2016,2,31,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,383,20145507,검사외전,9706.777,4,범죄,청소년관람가,2,2016,1,31,8.06,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
390,384,20148048,베테랑,13414.136,1,액션,청소년관람가,8,2015,3,30,9.05,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
391,385,20148841,헬머니,523.494,1,코미디,18세이상관람가,3,2015,2,30,6.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,386,20161722,히야,21.500999999999998,16,드라마,청소년관람가,3,2016,2,31,9.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,387,20150977,좋아해줘,847.9119999999997,24,멜로/로맨스,청소년관람가,2,2016,1,31,8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,388,20151021,순정,239.36599999999999,3,드라마,청소년관람가,2,2016,1,31,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,389,20145171,대호,1762.569,1,사극,청소년관람가,12,2015,1,30,8.07,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
396,390,20152541,무수단,12.952,228,미스터리,청소년관람가,3,2016,2,31,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,391,20150903,번개맨,68.734,8,판타지,전체관람가,2,2016,1,31,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,392,20157466,"로봇, 소리",475.62199999999996,49,드라마,청소년관람가,1,2016,1,31,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,393,20150025,내부자들: 디 오리지널,2082.913,39,범죄,18세이상관람가,12,2015,1,30,9.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,394,20068576,그날의 분위기,651.612,17,멜로/로맨스,청소년관람가,1,2016,1,31,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,395,20142641,나를 잊지 말아요,427.19,6,멜로/로맨스,청소년관람가,1,2016,1,31,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,396,20144442,조선마술사,627.379,53,드라마,청소년관람가,12,2015,1,30,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,397,20152370,잡아야 산다,54.27,24,코미디,청소년관람가,1,2016,1,31,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,398,19750002,애수의 샌프란시스코,0.405,1,멜로/로맨스,전체관람가,3,1975,2,7,3.25,,,,,,,,,,
405,399,20156748,열정같은소리하고있네,654.4069999999998,1,드라마,청소년관람가,11,2015,4,30,7.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
406,400,20149299,파일 : 4022일의 사육,1.286,4,미스터리,18세이상관람가,12,2015,1,30,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,401,20149266,차이나타운,1472.102,1,범죄,18세이상관람가,4,2015,2,30,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,402,20147130,타투,11.866,3,스릴러,18세이상관람가,12,2015,1,30,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,403,20156557,탐정 : 더 비기닝,2625.6859999999997,2,코미디,청소년관람가,9,2015,4,30,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
410,404,20157176,오디세오,0.862,1,공연,전체관람가,10,2015,4,30,8.12,,,,,,,,,,
411,405,20140144,도리화가,316.31,35,사극,청소년관람가,11,2015,4,30,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,406,20159002,서태지밴드 콘서트투어 '콰이어트나이트',5.3610000000000015,6,공연,전체관람가,11,2015,4,30,9.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,407,20124034,도둑들,12983.821000000002,1,액션,청소년관람가,7,2012,3,27,7.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
414,408,20158682,꾸루꾸루와 친구들: 무지개 나무의 비밀,6.7360000000000015,9,애니메이션,전체관람가,11,2015,4,30,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,409,20143513,미쓰 와이프,988.3910000000001,2,코미디,청소년관람가,8,2015,3,30,8.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
416,410,20148851,암살,12704.656,6,액션,청소년관람가,7,2015,3,30,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
417,411,20145501,돌연변이,100.49799999999999,7,드라마,청소년관람가,10,2015,4,30,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
418,412,20157465,그놈이다,1045.218,35,스릴러,청소년관람가,10,2015,4,30,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,413,20157464,더 폰,1593.592,7,스릴러,청소년관람가,10,2015,4,30,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,414,20142855,성난 변호사,1127.747,21,범죄,청소년관람가,10,2015,4,30,8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,415,20149961,미안해 사랑해 고마워,50.57100000000001,5,드라마,청소년관람가,10,2015,4,30,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
